text,label
"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year .",2
Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,1
The sale price was not disclosed .,1
"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",1
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",2
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",1
The agreement is valid for four years .,1
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",0
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",0
Orders received grew by 55 % year-on-year to EUR732m .,2
The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,2
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2
"Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .",2
No planned closing date was provided .,1
Satama and Trainers ' House will remain as names and independent brands of the business areas .,1
The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,2
Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,2
"The report profiles 158 companies including many key and niche players including major Nonwovens manufacturers such as Ahlstrom Corporation , Asahi Kasei Corporation , Buckeye Technologies , Inc. , EI .",1
The combined value of the planned investments is about EUR 30mn .,1
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",2
Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,1
The company expects net sales to significantly increase from 2009 .,2
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",0
"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",1
The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,1
For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,1
"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. .",1
Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .,1
"As part of the transaction , the +ä+ñnekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .",1
After 1 April 2007 Cencorp will not have any own employees in the territory .,1
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",2
The MET is located in the Central Business District ( CBD ) of Bangkok .,1
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",2
"When the product is manufactured in Finland , it is also packed in the country .",1
"The Company serves approximately 3,000 customers in over 100 countries .",1
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,2
The serial bond is part of the plan to refinance the short-term credit facility .,1
"Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) .",1
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0
The passenger tunnel is expected to be put into operation in 2009 .,1
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",2
"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,2
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .,1
"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .",1
"S Group 's loyal customer magazine Yhteishyv+ñ came second with 1,629,000 readers and Sanoma Corporation 's daily newspaper Helsingin Sanomat was third with 1,097,000 readers .",1
"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .",1
"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said .",1
No financial details of the deployment were disclosed .,1
The presentation material can be viewed on the company 's website in English after the conference .,1
"The guidance has been set at 90 basis points over mid-swaps , the report said .",1
"A replay will be available until 27 October 2006 in the following numbers : US callers : +1 617-á801-á6888 , non-US callers : +44 20 7365 8427 , access code : 2659 5401 .",1
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",0
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",2
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,1
"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",1
"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles .",1
"The transaction is subject to a final agreement between the parties , approvals of their decision-making bodies and approval by the Finnish Competition Authority .",1
"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",1
"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",1
What we think ?,1
"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",2
The order is included in Metso 's fourth quarter 2007 order backlog .,1
"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .",1
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",1
Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,1
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",1
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,0
"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .",1
The company distributes Hiab 's products as well as other products .,1
"The payment date is March 25 , 2010 .",1
Number of offers received for this contract is two .,1
"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",1
"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 .",0
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",2
Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 .,1
"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares .",1
"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 .",2
